estado;e0;e1;e2;e3;e4;e5;e6;e7;e8;e9;e10;e11;e12;e13;e14;e15;e16;e17;e18;e19;e20;e21;e22;e23;e24;e25;e26;e27;e28;e29;e30;e31;e32;e33;e34;e35;e36;e37;e38;e39;e40;e41;e42;e43;e44;e45;e46;e47;e48;e49;e50;e51;e52;exitosos;fallidos;envios;final
A;1;1;0;1;1;0;1;1;1;0;1;0;1;1;0;0;0;1;1;0;0;1;1;1;0;1;1;0;1;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;25;6;31;5.6
A;1;0;0;1;1;0;0;1;0;0;1;1;0;1;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;15;16;31;5.6
A;0;1;0;1;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;14;17;31;5.6
A;1;1;0;1;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;1;1;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;18;21;39;5.6
A;1;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;1;1;0;1;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;17;14;31;5.6
A;1;1;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;15;16;31;5.6
A;1;0;0;0;1;0;0;0;1;0;1;1;0;1;0;0;0;1;0;0;0;0;1;0;0;1;1;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;15;16;31;5.6
A;1;0;0;1;1;0;1;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1;1;0;1;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;19;12;31;5.6
A;1;1;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;16;15;31;5.6
A;1;1;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;1;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;20;11;31;5.6
A;1;1;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;15;16;31;5.6
A;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;20;27;47;5.7
A;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;12;16;5.7
A;1;1;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;16;15;31;5.7
A;1;1;0;1;1;0;1;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;26;13;39;5.7
A;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;7;24;31;5.7
A;1;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;17;14;31;5.7
A;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;19;20;39;5.7
A;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;11;20;31;5.7
A;1;0;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;17;14;31;5.7
A;1;1;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;16;15;31;5.7
A;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;15;16;31;5.7
A;1;1;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;15;24;39;5.7
A;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;14;10;24;5.7
A;1;1;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;19;12;31;5.7
A;1;1;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;15;16;31;5.7
A;1;1;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;19;12;31;5.7
A;1;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;15;16;31;5.7
A;1;1;0;1;1;0;1;1;0;1;1;1;1;1;0;0;0;1;1;0;0;1;1;1;0;1;1;0;1;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;26;5;31;5.7
A;1;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;19;31;5.7
A;1;1;0;1;1;0;1;1;1;1;1;1;1;1;0;0;0;1;1;0;0;1;1;1;0;1;1;0;1;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;27;4;31;5.7
A;1;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;15;24;39;5.8
A;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;11;20;31;5.8
A;1;0;1;0;1;0;0;0;0;1;1;0;0;1;0;0;0;1;1;0;0;0;1;0;0;1;1;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;16;31;5.8
A;1;1;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;1;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;20;19;39;5.8
A;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;10;21;31;5.8
A;1;1;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;1;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;17;14;31;5.8
A;1;1;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;1;1;0;0;1;1;1;0;1;1;0;1;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;21;10;31;5.8
A;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;1;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;16;15;31;5.8
A;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;14;17;31;5.8
A;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;21;18;39;5.8
A;1;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;15;16;31;5.8
A;1;1;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;14;25;39;5.8
A;1;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1;1;0;1;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;20;19;39;5.8
A;1;1;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;16;15;31;5.8
A;1;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;14;17;31;5.8
A;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;12;27;39;5.8
A;1;1;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;20;19;39;5.8
A;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;22;39;5.8
A;1;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;18;13;31;5.8
A;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;23;31;5.8
A;1;1;0;1;1;0;1;1;0;1;1;1;1;1;0;0;0;1;1;0;0;1;1;1;0;1;1;0;1;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;26;5;31;5.8
A;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;14;17;31;5.8
A;1;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;1;0;1;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;17;14;31;5.8
A;1;1;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;15;24;39;5.9
A;1;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;13;18;31;5.9
A;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;7;32;39;5.9
A;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;12;19;31;5.9
A;1;1;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;26;13;39;5.9
A;1;1;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;16;23;39;5.9
A;1;1;0;1;1;0;1;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;19;12;31;5.9
A;1;1;0;1;1;0;1;1;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;20;11;31;5.9
A;1;1;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;16;15;31;5.9
A;1;1;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;18;13;31;5.9
A;1;1;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;1;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;18;13;31;5.9
A;1;0;0;1;1;0;1;1;0;1;1;1;0;1;0;0;0;1;1;0;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;22;9;31;5.9
A;1;1;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;16;15;31;5.9
A;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;0;0;1;1;0;0;1;1;1;0;1;1;0;1;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;25;14;39;5.9
A;1;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;22;17;39;5.9
A;0;1;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;13;26;39;5.9
A;0;1;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;15;24;39;6
A;1;1;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;16;15;31;6
A;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;22;17;39;6
A;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;24;15;39;6
A;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;14;17;31;6
A;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;16;15;31;6
A;1;1;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;24;23;47;6
A;1;1;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;16;15;31;6
A;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;27;39;6
A;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;13;16;6
A;1;1;0;1;1;0;1;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;25;14;39;6
A;1;1;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;16;15;31;6
A;1;1;0;1;1;0;1;1;0;1;1;1;1;1;0;0;0;1;1;0;0;1;1;1;0;1;1;0;1;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;26;5;31;6
A;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;24;39;6
A;1;1;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;1;1;0;0;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;20;11;31;6
A;0;1;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;15;16;31;6
A;1;1;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;17;14;31;6.1
A;1;1;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;1;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;20;11;31;6.1
A;1;1;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;53;17;70;6.1
A;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;13;18;31;6.1
A;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;11;20;31;6.1
A;1;1;0;1;1;0;1;0;0;0;1;1;0;1;0;0;0;1;1;0;0;0;1;1;0;1;1;0;1;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;21;10;31;6.1
A;1;1;0;1;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;16;23;39;6.1
A;1;1;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;17;14;31;6.1
A;1;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;15;16;31;6.1
A;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;14;17;31;6.1
A;1;1;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;15;32;47;6.1
A;1;1;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;16;15;31;6.1
A;0;1;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;17;14;31;6.1
A;1;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;18;31;6.1
A;1;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;16;15;31;6.1
A;1;1;1;1;1;0;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;18;13;31;6.1
A;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;23;16;39;6.1
A;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;14;17;31;6.1
A;1;1;0;1;1;0;1;1;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;18;13;31;6.1
A;1;1;0;1;1;0;1;1;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;20;27;47;6.1
A;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;20;19;39;6.1
A;1;1;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;1;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;20;27;47;6.1
A;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;0;0;1;0;0;0;1;1;1;0;1;1;0;1;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;30;9;39;6.1
A;1;1;0;1;1;0;1;1;0;1;1;1;1;1;0;0;0;1;1;0;0;1;1;1;0;1;1;0;1;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;26;18;44;6.1
A;1;1;0;1;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;17;14;31;6.1
A;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;10;21;31;6.2
A;1;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;13;26;39;6.2
A;1;1;0;1;1;0;1;1;0;0;1;0;1;1;0;0;0;1;1;0;0;1;1;1;0;1;1;0;1;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;23;24;47;6.2
A;1;1;0;1;1;0;1;1;1;1;1;1;1;1;0;0;0;1;1;0;0;1;1;1;0;1;1;0;1;1;0;1;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;27;4;31;6.2
A;1;1;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;19;12;31;6.2
A;1;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;22;17;39;6.2
