year,month,day,consumption
2020,8,23,160.81057345833332
2020,8,24,192.5889502916667
2020,8,25,211.17955770833336
2020,8,26,210.74337795833333
2020,8,27,211.52405529166666
2020,8,28,224.6389343333333
2020,8,29,192.30030879166668
2020,8,30,179.63786558333334
2020,8,31,201.47030099999998
2020,9,1,217.491657125
2020,9,2,202.08387737500001
2020,9,3,201.88400983333335
2020,9,4,202.85390208333334
2020,9,5,175.207943125
2020,9,6,44.793541391304345
2020,9,7,185.633317875
2020,9,8,208.569044375
2020,9,9,137.07393316666665
2020,9,10,136.758149
2020,9,11,128.29438745833332
2020,9,12,112.92045575000002
2020,9,13,107.65087408333333
2020,9,14,127.02891379166668
2020,9,15,127.88276608333332
2020,9,16,174.5587564583333
2020,9,17,169.21404172727273
2020,9,18,125.9464605
2020,9,19,118.956570625
2020,9,20,122.31712383333333
2020,9,21,141.33582850000002
2020,9,22,148.53228833333333
2020,9,23,152.503706875
2020,9,24,155.833905125
2020,9,25,156.41792170833332
2020,9,26,124.63288041666665
2020,9,27,119.760285125
2020,9,28,150.23274591666666
2020,9,29,165.10508179166666
2020,9,30,161.47225262499998
2020,10,1,160.54405508333335
2020,10,2,164.751661875
2020,10,3,116.59532466666667
2020,10,4,130.90596866666667
2020,10,5,165.454573625
2020,10,6,166.61691675
2020,10,7,167.68861608333333
2020,10,8,159.779170625
2020,10,9,157.28817904166667
2020,10,10,139.75121283333334
2020,10,11,138.606434625
2020,10,12,133.60528983333333
2020,10,13,152.608134875
2020,10,14,145.09477579166665
2020,10,15,138.60028529166667
2020,10,16,122.429367125
2020,10,17,112.96048175
2020,10,18,101.08922879166666
2020,10,19,137.57194941666668
2020,10,20,166.95941758333333
2020,10,21,141.354933375
2020,10,22,152.14132704166667
2020,10,23,154.93027929166666
2020,10,24,127.89004720833333
2020,10,25,110.62794587500001
2020,10,26,143.56873779166668
2020,10,27,147.6316965
2020,10,28,147.79197145833334
2020,10,29,153.25985891666667
2020,10,30,151.15255695833335
2020,10,31,125.38096883333333
2020,11,1,122.03782658333334
2020,11,2,135.186468875
2020,11,3,140.19255379166665
2020,11,4,137.40197683333335
2020,11,5,136.83011433333334
2020,11,6,141.796419125
2020,11,7,126.33103883333332
2020,11,8,102.73219825000001
2020,11,9,130.41512479166667
2020,11,10,140.886201
2020,11,11,132.76783970833333
2020,11,12,135.75542854166667
2020,11,13,126.50037966666666
2020,11,14,110.80807820833333
2020,11,15,103.19960537499999
2020,11,16,133.514679625
2020,11,17,133.68400245833334
2020,11,18,133.87548108333334
2020,11,19,132.14997341666665
2020,11,20,133.13952445833334
2020,11,21,111.95173391666667
2020,11,22,99.16953812499999
2020,11,23,135.19327712499998
2020,11,24,117.47813720833334
2020,11,25,140.82542729166667
2020,11,26,148.078750375
2020,11,27,153.80917925
2020,11,28,117.07675825
2020,11,29,105.54706850000001
2020,11,30,145.118499875
2020,12,1,140.64199275000001
2020,12,2,130.3597044166667
2020,12,3,133.35636275
2020,12,4,132.01585420833334
2020,12,5,115.11979745833334
2020,12,6,99.26024441666668
2020,12,7,113.26449929166667
2020,12,8,91.194119625
2020,12,9,122.83764345833333
2020,12,10,121.59346395833334
2020,12,11,120.93135795833332
2020,12,12,100.604124
2020,12,13,96.12798275
2020,12,14,126.67539179166666
2020,12,15,146.05509337499998
2020,12,16,133.68883858333334
2020,12,17,130.87297875
2020,12,18,112.75895237499999
2020,12,19,98.04026058333334
2020,12,20,101.91884483333335
2020,12,21,143.572419375
2020,12,22,147.44363954166667
2020,12,23,138.469016625
2020,12,24,128.87037783333332
2020,12,25,93.43589829166666
2020,12,26,101.40097158333333
2020,12,27,95.29275191666666
2020,12,28,126.35468670833335
2020,12,29,120.535257125
2020,12,30,127.02206445833333
2020,12,31,119.0357525
2021,1,1,86.06239670833334
2021,1,2,93.34704854166667
2021,1,3,102.47393395833335
2021,1,4,132.71365179166668
2021,1,5,122.11824574999999
2021,1,6,128.38376220833334
2021,1,7,132.14677204166665
2021,1,8,130.51671025
2021,1,9,119.27721620833334
2021,1,10,106.81072225000001
2021,1,11,137.72545333333332
2021,1,12,145.60268383333332
2021,1,13,155.20295729166665
2021,1,14,122.02573479166666
2021,1,15,120.96029545833333
2021,1,16,113.34001379166666
2021,1,17,112.10110991666666
2021,1,18,147.04352870833335
2021,1,19,139.42171470833333
2021,1,20,130.286072
2021,1,21,131.94551054166666
2021,1,22,124.11282349999999
2021,1,23,87.92709370833335
2021,1,24,82.89843758333333
2021,1,25,127.51419954166666
2021,1,26,120.80701629166667
2021,1,27,114.79926241666668
2021,1,28,128.81707025
2021,1,29,128.36661508333333
2021,1,30,96.92750925
2021,1,31,112.51554158333333
2021,2,1,127.59832408333334
2021,2,2,125.04941404166668
2021,2,3,135.92617195833333
2021,2,4,115.88266383333332
2021,2,5,98.7568275
2021,2,6,83.58406675
2021,2,7,76.29996316666667
2021,2,8,90.71396283333333
2021,2,9,107.60602495833332
2021,2,10,117.84142470833335
2021,2,11,110.64967495833334
2021,2,12,105.54694729166665
2021,2,13,93.87797966666666
2021,2,14,92.93342904166667
2021,2,15,112.74948158333332
2021,2,16,137.28069029166667
2021,2,17,131.19360945833333
2021,2,18,86.45722904166666
2021,2,19,140.72968566666665
2021,2,20,124.57153308333334
2021,2,21,122.566262875
2021,2,22,146.15936758333334
2021,2,23,154.68285433333332
2021,2,24,144.23989891666668
2021,2,25,142.58594266666668
2021,2,26,133.59467266666667
2021,2,27,119.14954916666666
2021,2,28,116.95675016666667
2021,3,1,134.915634875
2021,3,2,131.08761074999998
2021,3,3,137.06328095833334
2021,3,4,134.67656704166666
2021,3,5,132.08801329166667
2021,3,6,106.760174875
2021,3,7,108.96405866666667
2021,3,8,150.998979375
2021,3,9,135.88959004166668
2021,3,10,134.41891083333334
2021,3,11,141.68906620833334
2021,3,12,142.15890233333332
2021,3,13,114.01942579166666
2021,3,14,106.50862708333334
2021,3,15,131.37266108333333
2021,3,16,96.82612904166666
2021,3,17,149.73287945833331
2021,3,18,164.42772845833335
2021,3,19,154.56830216666665
2021,3,20,135.10468216666666
2021,3,21,139.4455925
2021,3,22,157.90068345833333
2021,3,23,162.74091079166666
2021,3,24,161.5955207142857
2021,3,25,166.07818283333333
2021,3,26,155.72141766666667
2021,3,27,132.9649325
2021,3,28,100.3173694
2021,3,29,116.38315233333333
2021,3,30,157.483771
2021,3,31,145.83642258333333
2021,4,1,135.13159616666667
2021,4,2,143.18748854166668
2021,4,3,155.896270375
2021,4,4,143.61507516666666
2021,4,5,162.94836466666666
2021,4,6,158.75102158333334
2021,4,7,159.52665612500002
2021,4,8,157.75218733333332
2021,4,9,158.47452766666666
2021,4,10,157.261162875
2021,4,11,150.78163266666667
2021,4,12,166.13799829166666
2021,4,13,164.05923133333334
2021,4,14,157.62833954166666
2021,4,15,158.43666158333335
2021,4,16,159.81659333333334
2021,4,17,146.84845958333332
2021,4,18,136.55656629166666
2021,4,19,150.5304765
2021,4,20,157.28791579166668
2021,4,21,153.09286208333333
2021,4,22,155.31241075
2021,4,23,163.74594608333334
2021,4,24,149.72357254166667
2021,4,25,144.15612058333332
2021,4,26,154.15509062499999
2021,4,27,153.25071695238097
2021,4,28,166.7618955
2021,4,29,159.19552637500001
2021,4,30,161.95757666666665
2021,5,1,152.6376675
2021,5,2,154.18198995833333
2021,5,3,178.81402479166664
2021,5,4,192.93772941666668
2021,5,5,200.44649566666666
2021,5,6,140.62207781818182
2021,5,7,143.14043349999994
2021,5,8,163.83875166666667
2021,5,9,148.95538520833333
2021,5,10,168.041830375
2021,5,11,177.57067745833334
2021,5,12,180.17031575
2021,5,13,183.64587454166667
2021,5,14,162.43532704166668
2021,5,15,143.085522875
2021,5,16,143.16583608333335
2021,5,17,166.85844345833334
2021,5,18,196.769942875
2021,5,19,192.6635975416667
2021,5,20,195.0013855
2021,5,21,175.526896125
2021,5,22,174.30451416666665
2021,5,23,156.02123795833333
2021,5,24,173.89689508333333
2021,5,25,173.95675420833334
2021,5,26,167.840313125
2021,5,27,165.74317879166668
2021,5,28,165.68531258333334
2021,5,29,160.16614270833335
2021,5,30,146.16794633333333
2021,5,31,162.42823470833335
2021,6,1,186.93020008333335
2021,6,2,178.11739287499998
2021,6,3,184.63158716666666
2021,6,4,192.17274862499997
2021,6,5,169.21410554166667
2021,6,6,160.62346420833333
2021,6,7,177.94656583333335
2021,6,8,171.155422125
2021,6,9,189.675958
2021,6,10,186.96909370833336
2021,6,11,175.35329579166668
2021,6,12,156.46312433333333
2021,6,13,150.46384633333335
2021,6,14,178.59773883333332
2021,6,15,192.92581291666667
2021,6,16,178.60189020833332
2021,6,17,182.58129666666665
2021,6,18,177.540233125
2021,6,19,175.81826625
2021,6,20,175.56046579166664
2021,6,21,182.09009066666667
2021,6,22,199.66582141666666
2021,6,23,225.36759495833334
2021,6,24,231.85309345833335
2021,6,25,226.87488483333334
2021,6,26,202.541533125
2021,6,27,198.99282158333335
2021,6,28,196.8303674166667
2021,6,29,203.65571791666665
2021,6,30,214.70937933333335
2021,7,1,211.68827091666665
2021,7,2,201.56240995833332
2021,7,3,187.1871925833333
2021,7,4,148.58065458333334
2021,7,5,192.81897579166665
2021,7,6,216.22674795833333
2021,7,7,208.23998070833332
2021,7,8,207.42275583333333
2021,7,9,210.61103520833333
2021,7,10,190.3064242083333
2021,7,11,180.80333170833333
2021,7,12,221.75141683333334
2021,7,13,220.15599562500003
2021,7,14,219.912043875
2021,7,15,200.33097395833332
2021,7,16,185.11941429166666
2021,7,17,182.95295908333333
2021,7,18,170.82421620833335
2021,7,19,192.6274684166667
2021,7,20,187.50442087500002
2021,7,21,178.63610754166666
2021,7,22,180.075093875
2021,7,23,182.74763829166668
2021,7,24,185.625732875
2021,7,25,164.74122195833334
2021,7,26,197.99130012499998
2021,7,27,198.47819545833332
2021,7,28,204.97043991666666
2021,7,29,196.42452216666666
2021,7,30,181.88376537500002
2021,7,31,172.87331316666666
2021,8,1,170.373086625
2021,8,2,185.64795137500002
2021,8,3,186.01619308333332
2021,8,4,185.933002625
2021,8,5,205.03498508333334
2021,8,6,185.01990358333333
2021,8,7,186.74475120833333
2021,8,8,168.04532779166667
2021,8,9,203.71269262500002
2021,8,10,208.45580737499998
2021,8,11,201.263546375
2021,8,12,212.2999005416667
2021,8,13,198.49862875
2021,8,14,171.2840193333333
2021,8,15,180.12751475000002
2021,8,16,216.28901879166668
2021,8,17,213.75933216666667
2021,8,18,201.42978825
2021,8,19,222.5485979166667
2021,8,20,229.71122170833334
2021,8,21,205.31508604166666
2021,8,22,186.89451654166666
2021,8,23,224.868392875
2021,8,24,225.15729954166667
2021,8,25,223.218930625
2021,8,26,212.34093191666668
2021,8,27,228.58537979166667
2021,8,28,192.53787520833336
2021,8,29,167.07739595833334
2021,8,30,195.02255949999997
2021,8,31,202.815263875
2021,9,1,214.1808909166667
2021,9,2,207.78019758333335
2021,9,3,215.44857604166668
2021,9,4,184.24736225
2021,9,5,165.72325839130434
2021,9,6,210.12811104166667
2021,9,7,215.71696808333334
2021,9,8,213.38707441666668
2021,9,9,206.71496045833337
2021,9,10,193.101647875
2021,9,11,186.39925300000002
2021,9,12,177.69978720833333
2021,9,13,210.31977045833332
2021,9,14,210.635475625
2021,9,15,204.60936429166668
2021,9,16,178.3441345
2021,9,17,164.11472816666665
2021,9,18,151.1400994166667
2021,9,19,162.87258329166667
2021,9,20,196.86083808333333
2021,9,21,189.739112375
2021,9,22,190.114332125
2021,9,23,187.78822545833336
2021,9,24,183.55637029166667
2021,9,25,171.9216225
2021,9,26,163.93908241666665
2021,9,27,179.89101574999998
2021,9,28,164.77680708333335
2021,9,29,153.50842925
2021,9,30,186.3843520833333
2021,10,1,178.21641379166667
2021,10,2,160.92894479166668
2021,10,3,158.85229691666666
2021,10,4,179.989718625
2021,10,5,189.12534837500002
2021,10,6,178.5636845
2021,10,7,172.49803350000002
2021,10,8,174.13249354166666
2021,10,9,153.70712454166667
2021,10,10,134.09720670833335
2021,10,11,152.53918166666668
2021,10,12,178.8288149166667
2021,10,13,187.60210541666666
2021,10,14,201.99015762500002
2021,10,15,200.37111716666666
2021,10,16,128.44166325
2021,10,17,114.13689412500001
2021,10,18,194.66424995833333
2021,10,19,201.86819541666668
2021,10,20,193.58921033333334
2021,10,21,178.75298404166665
2021,10,22,172.71190520833332
2021,10,23,162.48709012499998
2021,10,24,139.29793458333333
2021,10,25,167.32895
2021,10,26,169.67220625000002
2021,10,27,163.79183391666666
2021,10,28,161.67267070833333
2021,10,29,152.29528050000002
2021,10,30,130.56424308333334
2021,10,31,100.42115720833334
2021,11,1,85.18001429166667
2021,11,2,131.29732020833333
2021,11,3,132.53835554166668
2021,11,4,138.63953120833332
2021,11,5,148.73365033333332
2021,11,6,138.00182895833333
2021,11,7,121.25870066666666
2021,11,8,157.34653716666665
2021,11,9,154.82947845833334
2021,11,10,144.41172108333333
2021,11,11,151.21774220833333
2021,11,12,148.11484858333333
2021,11,13,114.02303320833335
2021,11,14,112.3205595
2021,11,15,136.103213125
2021,11,16,142.4695
2021,11,17,142.223461375
2021,11,18,134.115279625
2021,11,19,125.318095125
2021,11,20,106.30888933333334
2021,11,21,95.1849735
2021,11,22,128.284148875
2021,11,23,134.28452354166666
2021,11,24,115.67859295833334
2021,11,25,138.421674625
2021,11,26,130.84485383333333
2021,11,27,104.65214233333334
2021,11,28,113.93575758333333
2021,11,29,139.29294254166666
2021,11,30,132.3709445
2021,12,1,135.83158875
2021,12,2,140.01938166666667
2021,12,3,149.232177375
2021,12,4,154.42499412499998
2021,12,5,138.43691820833334
2021,12,6,132.769932
2021,12,7,117.74945679166666
2021,12,8,105.04411441666667
2021,12,9,133.88182370833331
2021,12,10,126.44365345833334
2021,12,11,108.22021141666666
2021,12,12,105.07642545833333
2021,12,13,149.826738125
2021,12,14,158.63871183333333
2021,12,15,169.85748116666667
2021,12,16,169.28964566666667
2021,12,17,132.6881405
2021,12,18,133.26040479166667
2021,12,19,128.13279574999999
2021,12,20,153.30849908333332
2021,12,21,134.06572145833334
2021,12,22,146.76991354166668
2021,12,23,123.83554529166668
2021,12,24,124.31131204166667
2021,12,25,123.68181329166667
2021,12,26,132.63927125
2021,12,27,167.009988375
2021,12,28,168.70140425
2021,12,29,154.09528758333332
2021,12,30,129.9459349166667
2021,12,31,122.57904624999999
